0        | 8          | 357779     | 24935      | 5843       | 19004      | 68031      | 27983      | 7600315429 | 22754      | 3188       | 707129     | 58486      | 749495     | 14361355450 | 5925490    | 6135       | 546357629  | 24928      | 4648       | 2612       | 504634     | 69100      | 130208606  | 172198     | 2007567    | 42144413880 | 2409       | 14809065816 | 420067     | 199529     | 59209      | 4010       | 12374378364 | 4019       | 255652240  | 50628      | 6361       | 	type = INSERT
0        | 9          | 103736     | 82557      | 5832       | 20710      | 15870      | 117        | 7600110914 | 5287       | 3183       | 603767     | 53339      | 1304335    | 17658033450 | 5942048    | 6326       | 480700901  | 46826      | 4689       | 3230       | 441744     | 61697      | 173200397  | 101411     | 2002826    | 42144418622 | 2386       | 14764123348 | 225550     | 19428      | 2193       | 3671       | 12331307909 | 4021       | 256709815  | 41626      | 6361       | 	type = INSERT
0        | 10         | 300585     | 41417      | 5844       | 19428      | 58525      | 30208      | 7604967771 | 21341      | 3179       | 605587     | 35186      | 203772     | 14361828028 | 5941444    | 8032       | 480275089  | 2392       | 4613       | 2342       | 436157     | 92467      | 130648604  | 55202      | 2102500    | 44233190100 | 2380       | 14768340143 | 108055     | 206487     | 18299      | 2957       | 12340160418 | 4019       | 255598014  | 36842      | 6361       | 	type = INSERT
0        | 11         | 81449      | 215722     | 5832       | 27631      | 82855      | 8023       | 7648872624 | 20761      | 3185       | 591095     | 37713      | 241935     | 14423433769 | 6802219    | 6915       | 480311662  | 58975      | 4659       | 984        | 499350     | 83051      | 192329170  | 114571     | 2006085    | 42144375632 | 2380       | 14764589199 | 504157     | 156494     | 83189      | 3519       | 12331264459 | 4021       | 255642177  | 47078      | 6361       | 	type = INSERT
0        | 12         | 293219     | 188466     | 5845       | 13425      | 108022     | 19815      | 8035239893 | 33001      | 3173       | 720950     | 36662      | 245921     | 14391580985 | 5903352    | 6996       | 480308292  | 22074      | 4538       | 1665       | 449671     | 173480     | 130030393  | 105899     | 2029499    | 65766745319 | 2417       | 14763956467 | 487293     | 272143     | 21568      | 2589       | 12358188020 | 4020       | 255645712  | 38168      | 6361       | 	type = INSERT
0        | 13         | 42149      | 8628       | 5836       | 14802      | 71587      | 34940      | 7606163442 | 6380       | 3186       | 685147     | 20097      | 224864     | 14361349492 | 5986385    | 7576       | 480266077  | 19498      | 4672       | 3532       | 424919     | 120028     | 131386781  | 174648     | 2014477    | 42144399663 | 2390       | 23689443435 | 241600     | 45652      | 14530      | 3622       | 12335633506 | 4020       | 255641845  | 6649       | 6361       | 	type = INSERT
0        | 14         | 404638     | 402869     | 5844       | 6697       | 95972      | 19273      | 7632093795 | 46335      | 3170       | 734887     | 28950      | 246299     | 14362104799 | 5924906    | 6735       | 480265191  | 25255      | 4597       | 2796       | 399740     | 18050      | 130063321  | 85415      | 1971161    | 42292789299 | 2396       | 14764042954 | 336924     | 102701     | 58521      | 3329       | 12331386420 | 4020       | 258707102  | 37860      | 6361       | 	type = INSERT
0        | 15         | 485633     | 245031     | 5839       | 22812      | 105678     | 21342      | 7960837781 | 54097      | 3185       | 599223     | 50129      | 337980     | 20636005026 | 6457368    | 6987       | 480277975  | 32266      | 4513       | 1492       | 434378     | 1882       | 130046955  | 128816     | 2059676    | 42146384734 | 2390       | 14763998214 | 203004     | 203901     | 48427      | 3253       | 13279220808 | 4019       | 255643084  | 53926      | 6361       | 	type = INSERT
0        | 16         | 127106     | 167496     | 5832       | 7274       | 60097      | 54067      | 7600310698 | 51149      | 3172       | 650693     | 37271      | 321270     | 14380147311 | 5942023    | 7314       | 480252001  | 27377      | 4483       | 1608       | 436522     | 20822      | 179751969  | 75931      | 1979954    | 44056970798 | 2398       | 14932253935 | 437077     | 180224     | 29674      | 4041       | 12331330353 | 4020       | 255643112  | 28375      | 6361       | 	type = INSERT
0        | 17         | 74784      | 387662     | 5841       | 16066      | 58368      | 9318       | 7615800876 | 18185      | 3172       | 616916     | 53162      | 199060     | 18203311603 | 5908819    | 6513       | 487790362  | 1503       | 4640       | 2772       | 400270     | 23187      | 133239219  | 212666     | 2017748    | 42224107242 | 2418       | 14763973984 | 365552     | 231499     | 149909     | 3741       | 12331300562 | 4021       | 255608508  | 32         | 6361       | 	type = INSERT
0        | 18         | 56505      | 236157     | 5845       | 13349      | 13821      | 39584      | 7600354955 | 44687      | 3180       | 703131     | 7135       | 270048     | 20283680270 | 5913766    | 6768       | 480302869  | 28285      | 4653       | 3274       | 440505     | 70375      | 130026249  | 99968      | 1986045    | 42146938213 | 2406       | 18035550242 | 376491     | 86029      | 1948       | 3396       | 12331658511 | 4020       | 255602525  | 35459      | 6361       | 	type = INSERT
0        | 19         | 428302     | 369379     | 5839       | 12090      | 29506      | 22376      | 7604995925 | 26532      | 3174       | 600974     | 6810       | 214741     | 18413005622 | 5921837    | 6480       | 480311888  | 14984      | 4507       | 1856       | 444543     | 49793      | 130064640  | 190672     | 1973576    | 42163480884 | 2417       | 14764081258 | 512725     | 111221     | 26943      | 3220       | 12331448546 | 4020       | 255827891  | 45245      | 6361       | 	type = INSERT
0        | 20         | 425609     | 182110     | 5837       | 6498       | 99230      | 29018      | 7600185602 | 49426      | 3182       | 714512     | 6250       | 220838     | 14361494841 | 5959511    | 6614       | 525350275  | 32221      | 4540       | 3689       | 437845     | 139364     | 130141033  | 61017      | 2002744    | 42144487787 | 2395       | 14824770726 | 75786      | 40539      | 2918       | 3513       | 12331274971 | 4020       | 255633208  | 34215      | 6361       | 	type = INSERT
0        | 21         | 242306     | 152551     | 5842       | 17971      | 84058      | 27869      | 7852792224 | 27098      | 3169       | 643213     | 41513      | 923284     | 14380252218 | 5952547    | 5758       | 480292400  | 13221      | 4688       | 2536       | 416494     | 89454      | 130143569  | 12281      | 1983446    | 42144413024 | 2397       | 16424950538 | 120699     | 57348      | 44293      | 3244       | 12331277181 | 4020       | 305676132  | 3223       | 6361       | 	type = INSERT
0        | 22         | 392977     | 417210     | 5838       | 4171       | 111180     | 7564       | 7608474406 | 17488      | 3186       | 626245     | 23580      | 224225     | 14361319694 | 6841983    | 7479       | 480329182  | 10577      | 4584       | 4609       | 393942     | 65827      | 130083225  | 70811      | 2311976    | 42144420613 | 2398       | 21122578488 | 310109     | 147647     | 71948      | 2081       | 12331261231 | 4021       | 255632851  | 54916      | 6361       | 	type = INSERT
0        | 23         | 570422     | 203722     | 5844       | 6098       | 78557      | 28316      | 7600509815 | 48272      | 3187       | 871152     | 43653      | 274693     | 14369630228 | 5945676    | 7730       | 480257048  | 29352      | 4578       | 3400       | 430951     | 32268      | 137105588  | 70699      | 2009110    | 42144427359 | 2415       | 14766045530 | 199353     | 32540      | 170706     | 2712       | 12331585917 | 4019       | 255731641  | 45804      | 6361       | 	type = INSERT
0        | 24         | 352029     | 75507      | 5840       | 14210      | 101150     | 55287      | 7615549885 | 13319      | 3170       | 703149     | 28296      | 209276     | 14361793823 | 5952766    | 8010       | 480248468  | 5087       | 4687       | 888        | 426541     | 89702      | 381715680  | 89615      | 1996784    | 43444606434 | 2415       | 14766276634 | 221959     | 194072     | 46423      | 2872       | 12331282704 | 4021       | 255727337  | 23145      | 6361       | 	type = INSERT
