0        | 3          | 7175       | 71250      | 516515651  | 100455     | 17307      | 37983681843 | 60224      | 8710       | 120983     | 2261       | 4633       | 56842      | 4350       | 4319       | 113148962  | 5648       | 5667       | 647058     | 19528783015 | 7879       | 12967356   | 1017431049 | 1823       | 	type = INSERT
0        | 4          | 6361       | 123598     | 515958578  | 48702      | 53381      | 33017617579 | 6528       | 19964      | 46517      | 2454       | 4633       | 175569     | 4354       | 4319       | 113044687  | 5684       | 5709       | 643117     | 19528690314 | 7912       | 12915616   | 1025306545 | 3702       | 	type = INSERT
0        | 5          | 8112       | 400192     | 599264192  | 93646      | 47318      | 33017614789 | 17901      | 26453      | 103819     | 2439       | 4633       | 141295     | 4349       | 4316       | 118663428  | 5616       | 5684       | 576827     | 19528721085 | 7908       | 12959224   | 1017511099 | 3472       | 	type = INSERT
0        | 6          | 6450       | 273935     | 529753328  | 5529       | 5641       | 46506458467 | 43517      | 38453      | 68378      | 2317       | 4633       | 82751      | 4353       | 4318       | 113082163  | 5719       | 5708       | 585869     | 20631813071 | 7883       | 12971370   | 1064369966 | 6966       | 	type = INSERT
0        | 7          | 6163       | 338916     | 516028730  | 95781      | 5554       | 33017850444 | 60580      | 7998       | 80368      | 2430       | 4633       | 195811     | 4349       | 4314       | 113479300  | 5677       | 5675       | 653132     | 19528682120 | 7873       | 12923857   | 1018861319 | 6173       | 	type = INSERT
0        | 8          | 6887       | 214376     | 527095296  | 65483      | 28888      | 33017896314 | 44778      | 2350       | 43022      | 2405       | 4633       | 86421      | 4352       | 4315       | 123320895  | 5773       | 5666       | 529651     | 19538021533 | 7919       | 12925032   | 1017428024 | 7612       | 	type = INSERT
0        | 9          | 5397       | 261430     | 527528707  | 111023     | 14590      | 33021225580 | 10610      | 43865      | 115574     | 2313       | 4633       | 167641     | 4351       | 4316       | 113046096  | 5977       | 5714       | 588362     | 19530736751 | 7898       | 13000212   | 1044442770 | 4809       | 	type = INSERT
0        | 10         | 8325       | 127831     | 516306846  | 65049      | 20385      | 33017684247 | 5766       | 15662      | 119741     | 2537       | 4633       | 185762     | 4358       | 4314       | 113039512  | 5787       | 5724       | 542528     | 19528730449 | 7934       | 13149961   | 1045947550 | 10073      | 	type = INSERT
0        | 11         | 7379       | 401519     | 518027368  | 92654      | 15207      | 33017561441 | 58046      | 13415      | 86962      | 2360       | 4633       | 62346      | 4351       | 4314       | 113039341  | 5860       | 5734       | 531475     | 19528858266 | 7898       | 13450490   | 1017919291 | 6619       | 	type = INSERT
0        | 12         | 6157       | 330836     | 515922244  | 66518      | 11261      | 42714828194 | 55931      | 3815       | 90345      | 2406       | 4633       | 42021      | 4358       | 4315       | 113032202  | 5707       | 5661       | 578283     | 19530107661 | 7934       | 13330354   | 1017133690 | 10143      | 	type = INSERT
