0        | 1          | 265291725  | 1801       | 9661       | 62344153175 | 	type = INSERT
0        | 2          | 265302567  | 1799       | 9650       | 62344151018 | 	type = INSERT
0        | 3          | 267097189  | 1799       | 9660       | 62347868897 | 	type = INSERT
0        | 4          | 265304228  | 1799       | 9664       | 62344167078 | 	type = INSERT
0        | 5          | 265306293  | 1800       | 9656       | 62344147390 | 	type = INSERT
0        | 6          | 265345460  | 1795       | 9665       | 62344562410 | 	type = INSERT
0        | 7          | 316551827  | 1800       | 9648       | 62344150364 | 	type = INSERT
0        | 8          | 329019474  | 1796       | 9660       | 62344152743 | 	type = INSERT
0        | 9          | 265336300  | 1800       | 9663       | 70296549406 | 	type = INSERT
0        | 10         | 265334040  | 1798       | 9652       | 62345570828 | 	type = INSERT
0        | 11         | 267587955  | 1795       | 9654       | 64189650745 | 	type = INSERT
0        | 12         | 265309662  | 1798       | 9654       | 70598570538 | 	type = INSERT
0        | 13         | 265353491  | 1794       | 9647       | 62344147036 | 	type = INSERT
0        | 14         | 265353105  | 1794       | 9648       | 62367018510 | 	type = INSERT
0        | 15         | 265551551  | 1796       | 9665       | 62344202683 | 	type = INSERT
0        | 16         | 266905900  | 1800       | 9648       | 62344542882 | 	type = INSERT
0        | 17         | 295380512  | 1798       | 9654       | 68014866047 | 	type = INSERT
0        | 18         | 265303572  | 1800       | 9662       | 62383460361 | 	type = INSERT
0        | 19         | 265319927  | 1795       | 9655       | 62344168697 | 	type = INSERT
0        | 20         | 266182675  | 1797       | 9659       | 62344190467 | 	type = INSERT
0        | 21         | 265328614  | 1801       | 9655       | 62344183698 | 	type = INSERT
0        | 22         | 265397917  | 1794       | 9649       | 62349157425 | 	type = INSERT
0        | 23         | 265464973  | 1798       | 9649       | 62345398597 | 	type = INSERT
0        | 24         | 265330242  | 1798       | 9646       | 62956523599 | 	type = INSERT
0        | 25         | 336357626  | 1797       | 9648       | 62344175616 | 	type = INSERT
0        | 26         | 272567298  | 1796       | 9659       | 62344148911 | 	type = INSERT
0        | 27         | 265331468  | 1799       | 9657       | 62344781191 | 	type = INSERT
0        | 28         | 271991118  | 1798       | 9662       | 62344157173 | 	type = INSERT
0        | 29         | 266661407  | 1797       | 9659       | 62359405333 | 	type = INSERT
0        | 30         | 265312586  | 1800       | 9651       | 62344384325 | 	type = INSERT
0        | 31         | 265319447  | 1795       | 9665       | 62344153389 | 	type = INSERT
0        | 32         | 265486099  | 1799       | 9654       | 62555992985 | 	type = INSERT
0        | 33         | 267746102  | 1794       | 9659       | 69558382817 | 	type = INSERT
0        | 34         | 304134910  | 1797       | 9657       | 62344195308 | 	type = INSERT
0        | 35         | 266602455  | 1794       | 9648       | 62344404968 | 	type = INSERT
0        | 36         | 265412580  | 1801       | 9653       | 62346365634 | 	type = INSERT
0        | 37         | 265449044  | 1794       | 9646       | 62344167068 | 	type = INSERT
0        | 38         | 265989329  | 1794       | 9663       | 62344157566 | 	type = INSERT
0        | 39         | 265315139  | 1795       | 9657       | 63757659340 | 	type = INSERT
0        | 40         | 265298295  | 1797       | 9650       | 62496243096 | 	type = INSERT
0        | 41         | 265335876  | 1797       | 9653       | 62344144954 | 	type = INSERT
0        | 42         | 272477919  | 1796       | 9647       | 62349406613 | 	type = INSERT
0        | 43         | 267550403  | 1800       | 9650       | 64248408424 | 	type = INSERT
0        | 44         | 283386155  | 1795       | 9660       | 63132704153 | 	type = INSERT
0        | 45         | 265389675  | 1797       | 9663       | 64474880090 | 	type = INSERT
0        | 46         | 265655057  | 1801       | 9659       | 62404734418 | 	type = INSERT
0        | 47         | 297137278  | 1800       | 9664       | 62368508515 | 	type = INSERT
0        | 48         | 266281813  | 1797       | 9665       | 70061694238 | 	type = INSERT
0        | 49         | 265360896  | 1798       | 9648       | 62347289337 | 	type = INSERT
0        | 50         | 268334532  | 1801       | 9653       | 62344848231 | 	type = INSERT
0        | 51         | 265397121  | 1798       | 9647       | 62345124413 | 	type = INSERT
0        | 52         | 265308210  | 1798       | 9655       | 62344217410 | 	type = INSERT
