0        | 0          | 7289       | 60256      | 529572     | 11947262   | 7982       | 16669354   | 5386       | 45614      | 2886455    | 29338      | 13657      | 8648       | 4362       | 2674       | 	type = INSERT
0        | 2          | 7288       | 7117       | 578676     | 12012150   | 7979       | 17051926   | 7907       | 60504      | 2985511    | 31029      | 5848       | 8647       | 4182       | 2729       | 	type = INSERT
0        | 6          | 7285       | 51535      | 679290     | 11968702   | 8275       | 15934476   | 7905       | 48504      | 2947809    | 16883      | 8036       | 8651       | 4381       | 2623       | 	type = INSERT
0        | 10         | 7286       | 32937      | 576682     | 11944909   | 7530       | 16657330   | 4740       | 64963      | 6445755    | 28037      | 6078       | 8651       | 4327       | 2699       | 	type = INSERT
0        | 13         | 7285       | 30181      | 537371     | 11943955   | 8352       | 15914528   | 4902       | 57773      | 3005880    | 11955      | 7797       | 8647       | 4147       | 2733       | 	type = INSERT
0        | 15         | 7289       | 31343      | 549259     | 13611949   | 8346       | 15910040   | 7045       | 41629      | 2885053    | 9723       | 9397       | 8649       | 4182       | 2741       | 	type = INSERT
0        | 17         | 7286       | 52742      | 685149     | 12503488   | 8253       | 18969884   | 6420       | 31895      | 6515576    | 12324      | 14679      | 8651       | 4256       | 2902       | 	type = INSERT
0        | 19         | 7284       | 11730      | 553666     | 12742283   | 7978       | 16129076   | 3247       | 41688      | 3127137    | 16605      | 16224      | 8649       | 4253       | 2846       | 	type = INSERT
0        | 22         | 7284       | 8532       | 551659     | 12119407   | 8377       | 15919947   | 4085       | 34206      | 2893834    | 24516      | 7085       | 8649       | 4430       | 2862       | 	type = INSERT
0        | 24         | 7288       | 44987      | 622013     | 12048237   | 7910       | 15869099   | 7540       | 36741      | 2921394    | 25740      | 8261       | 8648       | 4224       | 2619       | 	type = INSERT
0        | 25         | 7283       | 39950      | 603110     | 12033924   | 7709       | 15981063   | 6699       | 94375      | 2941671    | 11994      | 7181       | 8650       | 4296       | 2643       | 	type = INSERT
