0        | 5          | 1195       | 132614     | 11976      | 176136     | 79045      | 46218661325 | 2802026    | 9982476175 | 442553     | 8408680    | 6190819963 | 235739     | 4933       | 13980      | 44560295550 | 3941855    | 3180879    | 650958088  | 	type = INSERT
0        | 8          | 1154       | 83253      | 10704      | 138298     | 126686     | 48100304521 | 2493102    | 8992616993 | 364370     | 8377956    | 2734723126 | 225902     | 45807      | 13378      | 44763717734 | 3941203    | 3174150    | 642326771  | 	type = INSERT
0        | 11         | 1136       | 144565     | 8970       | 150645     | 83954      | 46171882544 | 2614163    | 9001144152 | 365833     | 8314370    | 2734777207 | 177492     | 14439      | 30940      | 45520825273 | 3959183    | 3166338    | 657464465  | 	type = INSERT
0        | 14         | 1166       | 92271      | 11522      | 145656     | 77689      | 46170954755 | 2553371    | 8992590915 | 498627     | 9452095    | 2734706550 | 180278     | 11465      | 21635      | 44560296095 | 4016048    | 3169229    | 648690751  | 	type = INSERT
0        | 15         | 1143       | 132247     | 10164      | 153834     | 130213     | 64021885380 | 2539748    | 8992606426 | 343907     | 14121970   | 2734751050 | 133921     | 51551      | 30589      | 44686140372 | 3933123    | 3263121    | 636523442  | 	type = INSERT
0        | 19         | 1159       | 72814      | 10724      | 194713     | 125004     | 48251316792 | 2503992    | 8992623881 | 345641     | 8513973    | 2742234768 | 137401     | 11853      | 17427      | 44560410200 | 3959329    | 3195365    | 636517712  | 	type = INSERT
0        | 20         | 1127       | 44264      | 9317       | 150495     | 95119      | 46208393483 | 2497483    | 9088069037 | 347395     | 9175496    | 3602907714 | 161251     | 59136      | 18200      | 44567495681 | 3942508    | 3161968    | 636527062  | 	type = INSERT
0        | 21         | 1158       | 64495      | 10255      | 183196     | 180585     | 46837826235 | 2536624    | 8992640024 | 427656     | 8373496    | 2734722435 | 134492     | 21735      | 17438      | 46401647719 | 3965315    | 3199404    | 755514153  | 	type = INSERT
0        | 23         | 1155       | 85889      | 9250       | 146430     | 76577      | 46170912448 | 2537845    | 8992610775 | 375055     | 8319899    | 2839590889 | 203502     | 9729       | 28991      | 44560340829 | 4382500    | 3200192    | 759731175  | 	type = INSERT
0        | 27         | 1185       | 94810      | 10586      | 163473     | 94394      | 51220896447 | 2517608    | 8992885688 | 514043     | 8285082    | 2734739235 | 247864     | 34810      | 25728      | 54156856083 | 3948170    | 3215859    | 636485746  | 	type = INSERT
0        | 28         | 1217       | 28433      | 11361      | 140774     | 111921     | 46171223763 | 2520178    | 10993309937 | 373343     | 8282039    | 2739657470 | 253828     | 58306      | 19949      | 46724576475 | 3946246    | 3179969    | 636534330  | 	type = INSERT
0        | 31         | 1187       | 89782      | 11857      | 164374     | 107265     | 46445663244 | 2541449    | 9123438022 | 413279     | 11475752   | 2762738516 | 162327     | 27218      | 10567      | 44560301364 | 4000124    | 3206794    | 636613060  | 	type = INSERT
0        | 33         | 1127       | 143708     | 8789       | 155105     | 75658      | 46170916769 | 3264786    | 8992599648 | 346588     | 8291782    | 2739687777 | 163690     | 51417      | 14210      | 44560323392 | 3991375    | 3233433    | 636651732  | 	type = INSERT
0        | 37         | 1235       | 64251      | 11496      | 132849     | 84885      | 46739282704 | 2973442    | 9043979114 | 330975     | 8319109    | 2735234227 | 162537     | 52281      | 9707       | 44560316360 | 3940819    | 3390491    | 637357273  | 	type = INSERT
0        | 39         | 1186       | 76027      | 10278      | 153297     | 114783     | 46262182002 | 2532859    | 8992635010 | 353378     | 8377878    | 5872034573 | 210118     | 15617      | 18244      | 45281721011 | 3989313    | 3159004    | 724829749  | 	type = INSERT
0        | 40         | 1184       | 131567     | 11144      | 179365     | 138285     | 46174922381 | 2748195    | 8992627869 | 457682     | 8295658    | 2760791570 | 175137     | 114866     | 27133      | 44609314305 | 4110207    | 3148619    | 636544413  | 	type = INSERT
0        | 42         | 1146       | 21684      | 8486       | 190180     | 131014     | 46703612896 | 2511605    | 9003841608 | 430400     | 8306013    | 2763436521 | 234296     | 49118      | 13481      | 44563965797 | 3961067    | 3161419    | 636525560  | 	type = INSERT
2028     | 8          | 1154       | 83253      | 10704      | 138298     | 126686     | 48100304521 | 2493102    | 8992616993 | 364370     | 8377956    | 2734723126 | 225902     | 45807      | 13378      | 44763717734 | 3941203    | 3174150    | 642326771  | 	type = DELETE
2028     | 8          | 1135       | 100905     | 10826      | 189679     | 175361     | 46170932618 | 2528349    | 8992638092 | 363577     | 8308921    | 2734721249 | 136992     | 21239      | 13277      | 46003151447 | 3955226    | 3892086    | 638324103  | 	type = INSERT
4908     | 5          | 1195       | 132614     | 11976      | 176136     | 79045      | 46218661325 | 2802026    | 9982476175 | 442553     | 8408680    | 6190819963 | 235739     | 4933       | 13980      | 44560295550 | 3941855    | 3180879    | 650958088  | 	type = DELETE
4908     | 5          | 1240       | 136672     | 11155      | 182916     | 111455     | 46481295136 | 2508301    | 8994388623 | 477409     | 8374208    | 2734697289 | 154624     | 56107      | 15652      | 45355125392 | 3935020    | 3171580    | 636526201  | 	type = INSERT
