0        | 3          | 80417      | 8717       | 258244     | 59107      | 518499     | 553272058  | 10270      | 1473       | 29054911   | 344320317  | 738679     | 41714      | 6158       | 4934       | 191111     | 67580      | 248304694744 | 7444       | 3575       | 18147      | 2355       | 10250      | 49705      | 249823071  | 7845       | 79890242   | 6613       | 9156       | 29024110942 | 13917      | 21984      | 9733       | 13899      | 	type = INSERT
0        | 4          | 70204      | 9462       | 253729     | 11469      | 485834     | 551597988  | 30913      | 1481       | 28892419   | 344417821  | 647206     | 50835      | 6191       | 4693       | 186721     | 9091       | 249275927052 | 7444       | 3567       | 29510      | 2360       | 10163      | 19680      | 289573752  | 7870       | 78129489   | 6607       | 9156       | 29603462389 | 17170      | 18638      | 9545       | 57941      | 	type = INSERT
0        | 5          | 186608     | 8507       | 258496     | 34560      | 604535     | 551593807  | 36178      | 1482       | 30458497   | 343943440  | 634216     | 8244       | 6236       | 4675       | 170026     | 259354     | 251062676987 | 7444       | 3563       | 13625      | 2354       | 10324      | 35614      | 314625093  | 7814       | 77858182   | 6615       | 9156       | 28991969516 | 7792       | 34338      | 9366       | 141343     | 	type = INSERT
0        | 6          | 96824      | 9822       | 213387     | 27385      | 558962     | 551806906  | 19786      | 1483       | 28565101   | 344119467  | 647025     | 60529      | 6151       | 5318       | 117013     | 36113      | 248707574253 | 7444       | 3562       | 33275      | 2353       | 10085      | 26775      | 234934726  | 7880       | 77858288   | 6606       | 9155       | 28994998840 | 31061      | 18696      | 9735       | 23734      | 	type = INSERT
0        | 7          | 82627      | 6121       | 212436     | 7238       | 468622     | 554080030  | 12705      | 1474       | 28573363   | 345135441  | 914411     | 12420      | 6225       | 5268       | 67482      | 203251     | 273804209474 | 7444       | 3559       | 23615      | 2361       | 10171      | 61504      | 234882269  | 7829       | 77968873   | 6610       | 9156       | 29047404412 | 31447      | 8596       | 9040       | 65607      | 	type = INSERT
0        | 8          | 86116      | 8229       | 207134     | 21787      | 506301     | 551611095  | 9348       | 1482       | 28534003   | 389950964  | 709222     | 34302      | 6183       | 6083       | 124211     | 81236      | 248303672526 | 7444       | 3570       | 22394      | 2353       | 10226      | 63217      | 234919425  | 7847       | 77876315   | 6611       | 9155       | 29005916929 | 32116      | 21315      | 8952       | 188993     | 	type = INSERT
0        | 9          | 117900     | 8907       | 233794     | 35304      | 509671     | 612379611  | 21801      | 1481       | 28531016   | 376320769  | 592171     | 31479      | 6200       | 5049       | 109100     | 232763     | 248302800011 | 7444       | 3556       | 14509      | 2357       | 10271      | 41303      | 234946528  | 7831       | 77892580   | 6607       | 9155       | 28993811888 | 25084      | 14722      | 9496       | 178221     | 	type = INSERT
0        | 10         | 120681     | 7677       | 230125     | 12242      | 469738     | 557359027  | 19589      | 1480       | 28571668   | 344028847  | 712695     | 47628      | 6094       | 6226       | 85539      | 73920      | 248829234898 | 7444       | 3558       | 44184      | 2353       | 10133      | 46710      | 234914028  | 7852       | 77931390   | 6608       | 9156       | 29271047617 | 34211      | 41337      | 9515       | 11981      | 	type = INSERT
0        | 11         | 112207     | 9472       | 209415     | 26448      | 463710     | 564011645  | 16655      | 1476       | 30044578   | 351551209  | 657794     | 38089      | 6100       | 5115       | 124294     | 186000     | 248325089968 | 7444       | 3572       | 43232      | 2354       | 10318      | 53777      | 234989920  | 7842       | 77860812   | 6614       | 9155       | 28991049147 | 9070       | 21169      | 8952       | 135767     | 	type = INSERT
0        | 12         | 192080     | 6342       | 236592     | 21699      | 564499     | 551643279  | 13802      | 1475       | 28542684   | 343968536  | 1080424    | 44742      | 6206       | 5257       | 115745     | 114598     | 248302808621 | 7444       | 3558       | 22284      | 2359       | 10175      | 48768      | 234928938  | 7873       | 77893462   | 6613       | 9155       | 29003137561 | 18608      | 4668       | 9663       | 121646     | 	type = INSERT
