0        | 2          | 183458     | 2006177275 | 8121       | 12663538   | 859844844  | 	type = INSERT
0        | 3          | 274333     | 2005120310 | 6515       | 12672176   | 859876968  | 	type = INSERT
0        | 4          | 191040     | 2012582088 | 11983      | 12702424   | 863850878  | 	type = INSERT
0        | 5          | 184569     | 2005249781 | 9889       | 12695526   | 868788614  | 	type = INSERT
0        | 6          | 808196     | 2004917199 | 9338       | 14280950   | 861806633  | 	type = INSERT
0        | 7          | 156115     | 2027213554 | 11536      | 12776731   | 1104173885 | 	type = INSERT
0        | 8          | 231225     | 2004887099 | 10933      | 12900382   | 859905208  | 	type = INSERT
0        | 9          | 194814     | 2147514335 | 5807       | 12675659   | 859856484  | 	type = INSERT
0        | 10         | 172322     | 2005580512 | 12880      | 13575147   | 862996234  | 	type = INSERT
0        | 11         | 147794     | 2005047265 | 11238      | 12668008   | 860161713  | 	type = INSERT
0        | 12         | 1049386    | 2004878113 | 13277      | 12940256   | 860140068  | 	type = INSERT
0        | 13         | 250437     | 2004920139 | 13410      | 12695793   | 860283348  | 	type = INSERT
0        | 14         | 192596     | 2004898361 | 11287      | 12688122   | 859832507  | 	type = INSERT
0        | 15         | 179156     | 2444271227 | 8966       | 14540034   | 860093815  | 	type = INSERT
0        | 16         | 543158     | 2004899033 | 11807      | 12703557   | 861033974  | 	type = INSERT
0        | 17         | 159300     | 2004932955 | 11827      | 12655941   | 860105920  | 	type = INSERT
0        | 18         | 227020     | 2004978902 | 9152       | 12798311   | 1364200912 | 	type = INSERT
0        | 19         | 227679     | 2004985443 | 10373      | 12779938   | 878852082  | 	type = INSERT
0        | 20         | 165388     | 2004924442 | 12307      | 12826778   | 859839001  | 	type = INSERT
0        | 21         | 141984     | 2016597204 | 9592       | 13354277   | 870434315  | 	type = INSERT
0        | 22         | 754087     | 2008983056 | 10244      | 13174494   | 860057399  | 	type = INSERT
0        | 23         | 654950     | 2004929409 | 11547      | 12692464   | 859886086  | 	type = INSERT
0        | 24         | 158454     | 2004879739 | 11729      | 12655549   | 859896897  | 	type = INSERT
0        | 25         | 188500     | 2017620042 | 12417      | 13579490   | 859848382  | 	type = INSERT
0        | 26         | 154888     | 2004926173 | 8576       | 13069491   | 859863150  | 	type = INSERT
0        | 27         | 177571     | 2164281613 | 5673       | 12680835   | 881301144  | 	type = INSERT
0        | 28         | 154252     | 2194685761 | 12387      | 12686707   | 859994916  | 	type = INSERT
