0        | 1          | 47235      | 26850      | 9909       | 2741       | 8180       | 68828104   | 4732       | 2955       | 182963     | 25699      | 9551       | 459653     | 3308       | 2429       | 1767       | 36825139   | 3212       | 23677      | 63758      | 1263       | 8075       | 2307322707 | 91179      | 20664      | 22120301   | 3289       | 1026215    | 6160       | 1042306098 | 223721     | 121336343034 | 99428      | 2896       | 4145       | 1858435    | 3393638    | 3641021429 | 9625       | 3705112    | 195760     | 29102      | 213305     | 278170087  | 40147      | 750805392  | 259087     | 	type = INSERT
0        | 2          | 336955     | 26164      | 9909       | 2743       | 38720      | 67109262   | 4733       | 2957       | 167887     | 14914      | 25973      | 460631     | 12635      | 2417       | 1755       | 36527078   | 3056       | 52986      | 14934      | 777        | 7719       | 2387384638 | 81827      | 12465      | 21802208   | 3289       | 1047330    | 3739       | 1047498960 | 212565     | 135459299091 | 44527      | 2895       | 4150       | 1938120    | 3407131    | 3656446009 | 9628       | 3545762    | 181907     | 34035      | 221849     | 278716042  | 19726      | 763758676  | 267112     | 	type = INSERT
0        | 3          | 59290      | 199244     | 9906       | 2744       | 43180      | 67159336   | 4728       | 2961       | 147208     | 5503       | 11079      | 504903     | 4500       | 2375       | 1770       | 36533201   | 3066       | 41146      | 13770      | 3017       | 7359       | 2321042596 | 75515      | 18353      | 23346863   | 3289       | 1006546    | 5909       | 1043162971 | 253180     | 121332875276 | 63821      | 2891       | 4150       | 1902949    | 3366853    | 3640692557 | 9619       | 3545244    | 173580     | 35633      | 220290     | 277929852  | 64134      | 751435671  | 147392     | 	type = INSERT
0        | 4          | 56996      | 227052     | 9905       | 2744       | 32245      | 86227155   | 4743       | 2958       | 177317     | 21235      | 24147      | 521309     | 13435      | 2450       | 1765       | 36564065   | 3200       | 22002      | 59829      | 2708       | 5361       | 2306984902 | 82540      | 10829      | 21813831   | 3289       | 1018108    | 5896       | 1069174947 | 221975     | 121333238149 | 53892      | 2892       | 4149       | 1932135    | 3419414    | 3648087943 | 9625       | 3545249    | 132640     | 15514      | 219272     | 382526119  | 55052      | 751272868  | 149327     | 	type = INSERT
0        | 5          | 93537      | 282716     | 9905       | 2745       | 49744      | 90334491   | 4730       | 2954       | 150193     | 26554      | 15599      | 474905     | 7853       | 2426       | 1766       | 36963417   | 2976       | 767        | 30496      | 1635       | 7190       | 2306915615 | 80639      | 25649      | 23818053   | 3289       | 1005642    | 5211       | 1042303233 | 205247     | 121332926933 | 49564      | 2896       | 4145       | 1880298    | 3405088    | 3647970623 | 9620       | 3594789    | 183158     | 679        | 301996     | 277907557  | 13489      | 750786422  | 241408     | 	type = INSERT
0        | 6          | 61835      | 37589      | 9907       | 2745       | 15864      | 67147950   | 4717       | 2953       | 165959     | 26998      | 9132       | 651013     | 13133      | 2427       | 1768       | 38462865   | 3119       | 6563       | 1101       | 2411       | 8305       | 2306930097 | 98527      | 17946      | 21781893   | 3289       | 1042518    | 6581       | 1042337243 | 319967     | 121340167882 | 58458      | 2894       | 4154       | 1852459    | 3375875    | 3720363546 | 9623       | 3544732    | 145133     | 37055      | 210553     | 277872797  | 7171       | 750795226  | 245147     | 	type = INSERT
0        | 7          | 24935      | 296189     | 9905       | 2736       | 1131       | 67158850   | 4744       | 2958       | 190791     | 21348      | 9612       | 550739     | 11682      | 2450       | 1759       | 36542135   | 3128       | 430        | 45091      | 845        | 8809       | 2306889315 | 90850      | 17894      | 22677331   | 3289       | 1071802    | 4183       | 1042288187 | 230402     | 121333618836 | 49491      | 2892       | 4153       | 1875584    | 3353956    | 3713594171 | 9620       | 3579043    | 168423     | 19455      | 217377     | 416852873  | 701        | 750805952  | 266984     | 	type = INSERT
0        | 8          | 52474      | 18895      | 9907       | 2738       | 14892      | 67130845   | 4711       | 2957       | 165464     | 25665      | 13796      | 549001     | 5494       | 2477       | 1767       | 36514659   | 2908       | 53889      | 15484      | 2872       | 8124       | 2306932754 | 77577      | 10874      | 21778144   | 3289       | 1002095    | 3827       | 1045224212 | 244159     | 121346836928 | 2602       | 2899       | 4149       | 2712303    | 3437705    | 3640711576 | 9620       | 3541940    | 167979     | 17240      | 258591     | 278182579  | 19273      | 750796842  | 34447      | 	type = INSERT
0        | 9          | 54745      | 39471      | 9909       | 2735       | 47156      | 67152957   | 4714       | 2958       | 192077     | 20714      | 26079      | 489446     | 10972      | 2394       | 1753       | 36504539   | 3221       | 6040       | 40990      | 1520       | 3992       | 2306921261 | 117061     | 20810      | 21764324   | 3289       | 987094     | 4190       | 1043049804 | 247925     | 121647433422 | 5093       | 2893       | 4147       | 1891803    | 3375516    | 3641385660 | 9620       | 3570810    | 163094     | 3626       | 275508     | 279473388  | 36622      | 750841415  | 84576      | 	type = INSERT
0        | 10         | 191919     | 187449     | 9905       | 2745       | 11988      | 67116094   | 4729       | 2955       | 190523     | 11060      | 24053      | 568601     | 17053      | 2434       | 1768       | 36545667   | 3095       | 26179      | 27378      | 1801       | 4241       | 2306881523 | 83889      | 12903      | 21911509   | 3289       | 1028165    | 5319       | 1042314340 | 223184     | 121336551142 | 47354      | 2893       | 4149       | 1846182    | 3386831    | 3643190063 | 9620       | 3579387    | 145676     | 982        | 197024     | 285501863  | 41520      | 750824956  | 33900      | 	type = INSERT
0        | 11         | 4257       | 102540     | 9905       | 2739       | 8246       | 67170414   | 4718       | 2954       | 135813     | 22220      | 33860      | 469378     | 12644      | 2426       | 1748       | 37046995   | 3115       | 60412      | 32257      | 2685       | 5388       | 2306877913 | 98068      | 22106      | 25854156   | 3289       | 1028886    | 4060       | 1042330050 | 203200     | 121334453683 | 56997      | 2896       | 4148       | 1902646    | 4248055    | 3640668389 | 9619       | 3572783    | 193324     | 61623      | 210904     | 282655933  | 61319      | 750810428  | 233618     | 	type = INSERT
0        | 12         | 47225      | 20051      | 9908       | 2738       | 12442      | 86287040   | 4722       | 2960       | 178308     | 22855      | 6343       | 478747     | 5435       | 2364       | 1751       | 36571545   | 3117       | 7179       | 29187      | 1267       | 6883       | 2307606226 | 107968     | 9817       | 22118076   | 3289       | 1020283    | 3865       | 1042344024 | 222333     | 121851905275 | 46200      | 2897       | 4153       | 1888176    | 5476789    | 3643363927 | 9624       | 3794415    | 316510     | 43227      | 229436     | 277981460  | 39884      | 751044132  | 166676     | 	type = INSERT
