0        | 4          | 6858466    | 1627396    | 12329779421 | 4494       | 1824806241 | 9071       | 3482089660 | 4503       | 738262167  | 152202937423 | 11703052   | 18614      | 96192      | 62956858   | 150426     | 4548       | 1255       | 10813491   | 1234       | 4315       | 9514       | 20147      | 26845      | 3381428    | 7573       | 3132       | 1314979    | 66643      | 935624383  | 67041910423 | 7551744    | 1553470    | 24858249374 | 4991       | 15948567   | 33554456959 | 7658839379 | 3573595    | 3866       | 8452       | 3035       | 7080100318 | 	type = INSERT
0        | 164        | 4600804    | 1667557    | 12314520775 | 4652       | 1824539390 | 9053       | 3456107740 | 4503       | 738202449  | 152202925610 | 11502892   | 16117      | 83421      | 68945769   | 171658     | 3933       | 9275       | 10860623   | 1238       | 4311       | 10181      | 8155       | 28951      | 3418104    | 7577       | 3158       | 1321733    | 156139     | 1566575119 | 67380459239 | 6655626    | 1702091    | 24830307159 | 4972       | 18242092   | 33560609071 | 7658804299 | 3516635    | 3867       | 8218       | 3028       | 7080037487 | 	type = INSERT
0        | 220        | 4640711    | 1670006    | 12314503487 | 4475       | 1824924498 | 9006       | 3456132322 | 4501       | 738240708  | 152220013367 | 11515613   | 55257      | 80296      | 168868089  | 112939     | 4350       | 2953       | 12848235   | 1236       | 4317       | 11025      | 138376     | 9379       | 3360414    | 7576       | 3136       | 1554858    | 44148      | 935338715  | 67041783905 | 6664046    | 1547677    | 24830290343 | 4974       | 15974230   | 33631290709 | 7658835462 | 3492019    | 3871       | 8416       | 3011       | 7080027773 | 	type = INSERT
0        | 385        | 4492636    | 1700015    | 12314483077 | 4525       | 1824562011 | 9170       | 3457786265 | 4503       | 1870722130 | 152203009558 | 11814339   | 65622      | 273528     | 62981358   | 17280      | 4573       | 10254      | 10947994   | 1234       | 4307       | 10853      | 24881      | 8700       | 3360235    | 7576       | 2978       | 1321193    | 184491     | 935827303  | 67224771133 | 6722148    | 1976712    | 24830337429 | 4974       | 19423567   | 33554446040 | 7658923709 | 3517623    | 3871       | 7999       | 3038       | 7081101016 | 	type = INSERT
0        | 437        | 4506393    | 1941397    | 12314480315 | 4580       | 1824523784 | 9064       | 3459306201 | 4502       | 738583137  | 163108109182 | 11507542   | 17848      | 224346     | 190342746  | 225133     | 4003       | 6010       | 10833671   | 1236       | 4318       | 10032      | 45775      | 31490      | 3436705    | 7578       | 3083       | 1323169    | 192748     | 935355559  | 67041767469 | 7225155    | 1604962    | 24830342946 | 4992       | 15974372   | 33554462468 | 7658835655 | 3484991    | 3868       | 8330       | 3016       | 7434406095 | 	type = INSERT
0        | 607        | 4563961    | 1664938    | 12314505019 | 4478       | 1853610773 | 9015       | 3456158114 | 4503       | 738462845  | 152202986511 | 11489225   | 25141      | 54823      | 311974962  | 176429     | 4589       | 7915       | 10883093   | 1238       | 4316       | 10723      | 50230      | 587        | 3427923    | 7574       | 3146       | 1392295    | 72923      | 939853602  | 67041930873 | 6875072    | 1896006    | 24846833746 | 4994       | 18313571   | 33554491556 | 7658807720 | 3521123    | 3869       | 8045       | 3055       | 7080006125 | 	type = INSERT
0        | 732        | 4458094    | 1640843    | 12922709277 | 4589       | 2294296541 | 8932       | 3456132707 | 4504       | 2181044017 | 152202940500 | 11499173   | 64632      | 58598      | 62918462   | 200582     | 4394       | 1857       | 10821313   | 1236       | 4312       | 10920      | 63585      | 23166      | 3729786    | 7576       | 3069       | 1314624    | 100281     | 935379159  | 67041799756 | 6665567    | 1522761    | 30920433838 | 5007       | 16049030   | 33682626277 | 7659044499 | 3486673    | 3866       | 7945       | 3020       | 7080623050 | 	type = INSERT
0        | 870        | 4519585    | 1637934    | 12314510533 | 4580       | 1834969810 | 8999       | 3456108996 | 4503       | 987813916  | 152202952721 | 11947385   | 20069      | 277940     | 63086981   | 133461     | 4403       | 5114       | 12980018   | 1237       | 4309       | 9778       | 24290      | 12423      | 3386220    | 7577       | 3069       | 1316570    | 87992      | 1036002988 | 67041789296 | 6657901    | 1525969    | 24830876648 | 5007       | 15941403   | 33554473797 | 8332029199 | 3517914    | 3864       | 7794       | 3034       | 7218397587 | 	type = INSERT
0        | 999        | 5876020    | 1586789    | 12322920537 | 4563       | 1825174652 | 8914       | 3461783230 | 4503       | 764676882  | 152203222165 | 11502012   | 57289      | 197154     | 63405156   | 205115     | 4405       | 9065       | 10836861   | 1237       | 4316       | 10131      | 31901      | 30343      | 3424980    | 7577       | 2998       | 1372109    | 118782     | 967984676  | 67042424573 | 6626208    | 1559796    | 24840957129 | 4960       | 15968916   | 33554539692 | 7853839624 | 3484519    | 3868       | 8155       | 3036       | 7080107041 | 	type = INSERT
0        | 1010       | 5335510    | 1699553    | 12315000395 | 4613       | 1824564444 | 9132       | 3457793588 | 4504       | 738385272  | 152202964935 | 14232803   | 55889      | 95374      | 72644225   | 108075     | 4050       | 5079       | 10840311   | 1237       | 4308       | 10338      | 41697      | 20551      | 3429624    | 7577       | 3175       | 1865813    | 176546     | 935362792  | 67041811189 | 6639122    | 1616291    | 24830575165 | 5001       | 16039472   | 39594251763 | 7658854104 | 3505073    | 3864       | 7904       | 3041       | 7925183264 | 	type = INSERT
0        | 1098       | 4473921    | 1891152    | 12377665053 | 4639       | 1824664322 | 9186       | 3456128567 | 4504       | 1512066340 | 152378056208 | 11477520   | 54514      | 328715     | 62928920   | 159788     | 4851       | 5817       | 12953668   | 1237       | 4314       | 11858      | 12985      | 9280       | 3412776    | 7572       | 2967       | 1341268    | 211658     | 936219130  | 67041787965 | 6628091    | 1599640    | 24831437722 | 4973       | 15986687   | 33554437182 | 7663971457 | 3527438    | 3868       | 8142       | 3020       | 7080031032 | 	type = INSERT
0        | 1154       | 4463433    | 2025712    | 12314528111 | 4585       | 1824700478 | 9134       | 3456278087 | 4503       | 740085540  | 152224191263 | 11522369   | 40323      | 153271     | 78564601   | 131063     | 4071       | 2694       | 18683168   | 1235       | 4318       | 9466       | 55957      | 820        | 3436229    | 7576       | 3053       | 1463275    | 199757     | 941752054  | 67060561062 | 6652287    | 1542386    | 24830460755 | 4997       | 18165651   | 33554483002 | 7659296759 | 5266896    | 3871       | 8228       | 3011       | 7080032100 | 	type = INSERT
0        | 1271       | 5913484    | 1703875    | 12314910405 | 4546       | 1862841328 | 9043       | 3471346905 | 4503       | 738235119  | 152202928425 | 11587181   | 33082      | 80989      | 62918106   | 132860     | 3875       | 8762       | 10838594   | 1233       | 4309       | 12402      | 26541      | 24130      | 3388167    | 7579       | 3131       | 1317088    | 129485     | 935366876  | 67042249898 | 6645730    | 1598020    | 25239256033 | 4966       | 17386759   | 36322711512 | 7658847215 | 3568835    | 3871       | 7783       | 3008       | 12633264853 | 	type = INSERT
0        | 1427       | 4477316    | 1658543    | 12696202341 | 4531       | 1825143354 | 9150       | 3456111315 | 4504       | 743015378  | 185019182603 | 11524532   | 12387      | 7458       | 72761992   | 99688      | 4566       | 2346       | 10836970   | 1237       | 4317       | 12329      | 114319     | 2463       | 3459780    | 7573       | 2951       | 1328224    | 157386     | 937165882  | 67821960409 | 7129252    | 1530140    | 24830371019 | 4980       | 17378309   | 33865899461 | 7658940778 | 5358604    | 3871       | 8439       | 3028       | 7411379713 | 	type = INSERT
0        | 1549       | 5386757    | 1618339    | 12314490317 | 4600       | 1824579434 | 9025       | 3458202964 | 4504       | 756709854  | 152300451641 | 11518551   | 29193      | 237259     | 64861569   | 86037      | 4579       | 6323       | 10840625   | 1234       | 4311       | 12477      | 27749      | 26889      | 3615253    | 7571       | 2994       | 1337270    | 131468     | 979682152  | 67181279524 | 6620816    | 1540799    | 24830317672 | 4984       | 16258782   | 33555583216 | 7658806836 | 3525779    | 3867       | 8505       | 3032       | 7080003795 | 	type = INSERT
0        | 1607       | 4647269    | 1596606    | 12314520368 | 4628       | 1889452597 | 8923       | 3456166218 | 4503       | 741115348  | 159635259060 | 13107114   | 18934      | 299913     | 67106010   | 14970      | 4110       | 6788       | 13467189   | 1234       | 4312       | 12136      | 47934      | 25204      | 3397738    | 7570       | 3128       | 1366825    | 92133      | 936888433  | 67042000901 | 6672943    | 1518147    | 24830315541 | 4990       | 17356110   | 33554479177 | 7700904204 | 3509222    | 3867       | 8160       | 3059       | 7089522071 | 	type = INSERT
0        | 1697       | 4675691    | 1653069    | 13589558979 | 4628       | 1824535008 | 9029       | 3456272376 | 4501       | 740937516  | 152206509451 | 11569084   | 46012      | 157197     | 89144620   | 103561     | 4480       | 1195       | 11242387   | 1237       | 4311       | 9063       | 29167      | 1452       | 3381292    | 7571       | 3114       | 1562211    | 162660     | 935345185  | 67457019222 | 6620822    | 1555626    | 24830291612 | 4995       | 16370565   | 33559041393 | 7658828608 | 3503888    | 3865       | 8434       | 3019       | 7079998828 | 	type = INSERT
1909     | 1154       | 4463433    | 2025712    | 12314528111 | 4585       | 1824700478 | 9134       | 3456278087 | 4503       | 740085540  | 152224191263 | 11522369   | 40323      | 153271     | 78564601   | 131063     | 4071       | 2694       | 18683168   | 1235       | 4318       | 9466       | 55957      | 820        | 3436229    | 7576       | 3053       | 1463275    | 199757     | 941752054  | 67060561062 | 6652287    | 1542386    | 24830460755 | 4997       | 18165651   | 33554483002 | 7659296759 | 5266896    | 3871       | 8228       | 3011       | 7080032100 | 	type = DELETE
1909     | 1154       | 4935330    | 1651945    | 12328455895 | 4664       | 1824558567 | 8898       | 3459661027 | 4503       | 738220400  | 159383570868 | 11516266   | 34642      | 334615     | 109059439  | 46732      | 4898       | 8468       | 10873756   | 1233       | 4309       | 9373       | 52819      | 32150      | 3359523    | 7572       | 3161       | 1376269    | 28224      | 935335948  | 67041847090 | 6645300    | 1559078    | 24833324163 | 5002       | 23327832   | 33554493593 | 7803551435 | 3525038    | 3870       | 7942       | 3010       | 7080214756 | 	type = INSERT
5111     | 164        | 4600804    | 1667557    | 12314520775 | 4652       | 1824539390 | 9053       | 3456107740 | 4503       | 738202449  | 152202925610 | 11502892   | 16117      | 83421      | 68945769   | 171658     | 3933       | 9275       | 10860623   | 1238       | 4311       | 10181      | 8155       | 28951      | 3418104    | 7577       | 3158       | 1321733    | 156139     | 1566575119 | 67380459239 | 6655626    | 1702091    | 24830307159 | 4972       | 18242092   | 33560609071 | 7658804299 | 3516635    | 3867       | 8218       | 3028       | 7080037487 | 	type = DELETE
5111     | 164        | 4519600    | 1650112    | 12315225869 | 4577       | 1825010052 | 9159       | 3456115481 | 4502       | 739242980  | 152204793287 | 11469563   | 57124      | 105340     | 62945022   | 32796      | 4110       | 1000       | 10817563   | 1233       | 4309       | 11974      | 83679      | 19468      | 3396961    | 7573       | 3074       | 1369940    | 61667      | 935404055  | 67041788703 | 6665374    | 1599271    | 24873548788 | 4995       | 15950255   | 33554478122 | 7658819950 | 3565157    | 3867       | 8533       | 3026       | 7080166355 | 	type = INSERT
6198     | 1549       | 5386757    | 1618339    | 12314490317 | 4600       | 1824579434 | 9025       | 3458202964 | 4504       | 756709854  | 152300451641 | 11518551   | 29193      | 237259     | 64861569   | 86037      | 4579       | 6323       | 10840625   | 1234       | 4311       | 12477      | 27749      | 26889      | 3615253    | 7571       | 2994       | 1337270    | 131468     | 979682152  | 67181279524 | 6620816    | 1540799    | 24830317672 | 4984       | 16258782   | 33555583216 | 7658806836 | 3525779    | 3867       | 8505       | 3032       | 7080003795 | 	type = DELETE
6198     | 1549       | 4480709    | 1657780    | 12314498859 | 4533       | 1827848265 | 9073       | 3456125137 | 4501       | 789089836  | 152202959859 | 11516799   | 42827      | 110534     | 62991241   | 20837      | 4025       | 920        | 11286229   | 1233       | 4307       | 10113      | 11375      | 22036      | 3472396    | 7578       | 2953       | 1407592    | 30639      | 1077938290 | 67072977308 | 6665586    | 1532234    | 25107168549 | 4975       | 16028231   | 33755779213 | 7658841949 | 3523544    | 3871       | 7803       | 3015       | 7080041874 | 	type = INSERT
6590     | 1154       | 4935330    | 1651945    | 12328455895 | 4664       | 1824558567 | 8898       | 3459661027 | 4503       | 738220400  | 159383570868 | 11516266   | 34642      | 334615     | 109059439  | 46732      | 4898       | 8468       | 10873756   | 1233       | 4309       | 9373       | 52819      | 32150      | 3359523    | 7572       | 3161       | 1376269    | 28224      | 935335948  | 67041847090 | 6645300    | 1559078    | 24833324163 | 5002       | 23327832   | 33554493593 | 7803551435 | 3525038    | 3870       | 7942       | 3010       | 7080214756 | 	type = DELETE
6590     | 1154       | 4474572    | 1653854    | 12861837054 | 4473       | 1824529218 | 9165       | 3480737085 | 4504       | 743984631  | 153679353508 | 11501185   | 35353      | 26350      | 62919135   | 202720     | 4824       | 990        | 10862628   | 1240       | 4316       | 11193      | 96614      | 26842      | 3389211    | 7572       | 2988       | 1450473    | 79233      | 935536755  | 67041816764 | 6681506    | 1564096    | 33084672406 | 4965       | 15949012   | 33642535722 | 7659272569 | 6219891    | 3865       | 8178       | 3058       | 7080212808 | 	type = INSERT
6685     | 1549       | 4480709    | 1657780    | 12314498859 | 4533       | 1827848265 | 9073       | 3456125137 | 4501       | 789089836  | 152202959859 | 11516799   | 42827      | 110534     | 62991241   | 20837      | 4025       | 920        | 11286229   | 1233       | 4307       | 10113      | 11375      | 22036      | 3472396    | 7578       | 2953       | 1407592    | 30639      | 1077938290 | 67072977308 | 6665586    | 1532234    | 25107168549 | 4975       | 16028231   | 33755779213 | 7658841949 | 3523544    | 3871       | 7803       | 3015       | 7080041874 | 	type = DELETE
6685     | 1549       | 4633090    | 1601503    | 13170142491 | 4623       | 1824673761 | 8994       | 3457640248 | 4503       | 2017493538 | 152202953733 | 13418803   | 17820      | 19111      | 62925600   | 131891     | 4636       | 5552       | 10844916   | 1238       | 4317       | 9511       | 8702       | 4123       | 3413285    | 7571       | 3154       | 1413239    | 70235      | 935340474  | 67041788953 | 6658604    | 1590584    | 24830318895 | 4975       | 15981868   | 33629455832 | 7813523172 | 3497747    | 3867       | 8469       | 3032       | 7080027876 | 	type = INSERT
7903     | 999        | 5876020    | 1586789    | 12322920537 | 4563       | 1825174652 | 8914       | 3461783230 | 4503       | 764676882  | 152203222165 | 11502012   | 57289      | 197154     | 63405156   | 205115     | 4405       | 9065       | 10836861   | 1237       | 4316       | 10131      | 31901      | 30343      | 3424980    | 7577       | 2998       | 1372109    | 118782     | 967984676  | 67042424573 | 6626208    | 1559796    | 24840957129 | 4960       | 15968916   | 33554539692 | 7853839624 | 3484519    | 3868       | 8155       | 3036       | 7080107041 | 	type = DELETE
7903     | 999        | 4529550    | 1616778    | 12314519565 | 4477       | 1879233448 | 9091       | 3456930594 | 4502       | 1971346513 | 152202925475 | 11682841   | 47909      | 130530     | 82395484   | 47285      | 4234       | 5072       | 10843532   | 1237       | 4310       | 9351       | 315765     | 10057      | 3379975    | 7570       | 2972       | 1383396    | 104846     | 935377870  | 67043008973 | 6653845    | 1516373    | 24830324252 | 4968       | 16171418   | 33554632548 | 7658849077 | 3596545    | 3871       | 8221       | 3033       | 7095208854 | 	type = INSERT
